time,close,high,low,open,volumefrom,volumeto,weighted_price
1542758400,4593.04,4689.55,4315.58,4441.81,152286.19,686284917.8,4509.995
1542844800,4320.68,4640.72,4297.21,4593.04,83715.43,376852837.6,4462.9125
1542931200,4343.42,4419.48,4157.19,4320.68,121719.16,521825987.8,4310.1925
1543017600,3854.11,4432,3741.2,4343.42,123090.79,503028289.4,4092.6825
1543104000,4004.15,4165.93,3550.04,3854.11,213926.98,819869496.2,3893.5575
1543190400,3784.59,4124.7,3598.81,4004.46,185985.76,715341714.7,3878.14
1543276800,3822.99,3878.9,3613.11,3784.77,147999.31,555212127.5,3774.9425
1543363200,4263.55,4398.57,3822.94,3822.99,175435.76,726808596.6,4077.0125
1543449600,4286.69,4444.39,4130.68,4263.52,112103.36,479575430.6,4281.32
1543536000,4009.67,4331.07,3916.3,4286.85,121993.57,497762735.4,4135.9725
1543622400,4197.46,4309.65,3942.62,4009.67,67774.58,280927570.3,4114.85
1543708800,4143.86,4318.79,4077.67,4197.7,62748.83,262154694.4,4184.505
1543795200,3871.41,4159.01,3795.18,4143.86,107400.61,423985399.8,3992.365
1543881600,3948.44,4082.68,3770.92,3871.41,94655.27,373361232.9,3918.3625
1543968000,3737.53,3961.8,3719.19,3948.44,83811.55,320944415.7,3841.74
1544054400,3485.18,3883.43,3467.92,3737.53,159523.77,590923562.4,3643.515
1544140800,3420.57,3576.11,3248,3485.18,206088.47,699930576.2,3432.465
1544227200,3461.07,3602.49,3295.21,3420.57,104091.14,357548590.5,3444.835
1544313600,3592.84,3718.58,3436.5,3461.07,83347.79,295321498.6,3552.2475
1544400000,3467.16,3645.49,3416.77,3592.84,81855.33,287119758.1,3530.565
1544486400,3401.02,3483.58,3348.98,3467.16,67519.71,230671778.4,3425.185
1544572800,3485.59,3545.37,3380.48,3401.02,74415.95,257293632.7,3453.115
1544659200,3305.11,3493.76,3272.81,3485.59,84592.04,286236674.7,3389.3175
1544745600,3235.48,3333.24,3180.97,3305.11,89133.43,290985461,3263.7
1544832000,3232.51,3271.76,3169.53,3235.48,51317.37,165378769.6,3227.32
1544918400,3255.37,3319.83,3227.4,3232.51,45102.51,148182655.4,3258.7775
1545004800,3548.19,3639.65,3239.06,3255.37,119831.24,412454521.4,3420.5675
1545091200,3715.85,3727.99,3481.46,3548.19,91609.53,327807644.8,3618.3725
1545177600,3736.54,3969.7,3693.57,3715.85,163016.15,620695447.4,3778.915
1545264000,4137.66,4225.52,3712.82,3736.54,180025.9,724855205.5,3953.135
1545350400,3898.81,4247.71,3831.2,4137.66,128508.13,516656937.1,4028.845
1545436800,4045.24,4060.34,3849.23,3898.81,63672.55,250085915.7,3963.405
1545523200,4007.63,4117.65,3972.39,4045.24,58294.45,235997621.2,4035.7275
1545609600,4081.95,4303.37,4006.6,4007.63,109869.44,459290147.2,4099.8875
1545696000,3834.73,4094.61,3734.85,4081.95,95683.55,367200910.6,3936.535
1545782400,3848.78,3923.93,3746.86,3834.73,68965.06,263439573.8,3838.575
1545868800,3646.09,3888.92,3622.39,3848.78,81652.77,305729129.1,3751.545
1545955200,3947.86,4007.71,3628.43,3646.09,92882.41,353705007.2,3807.5225
1546041600,3797.06,4004.14,3774.38,3947.86,54702.16,214891355.4,3880.86
1546128000,3896.21,3925.18,3760.8,3797.06,49797.04,191958416.8,3844.8125
1546214400,3747.39,3904.28,3701.48,3896.21,54221.49,206190463.7,3812.34
1546300800,3880.15,3938.75,3696.94,3747.39,45104.29,170598308,3815.8075
1546387200,3961.01,3989.59,3826.29,3880.15,54034.73,210854603.8,3914.26
1546473600,3835.86,3965.52,3778.76,3961.01,45585.19,176488072.1,3885.2875
1546560000,3874.06,3901.65,3783.88,3835.86,44398.9,170507611.2,3848.8625
1546646400,3855.39,3926.92,3841.13,3874.06,35766.65,139438510.2,3874.375
1546732800,4102.85,4145.16,3829.09,3855.39,58878.99,236298043.8,3983.1225
1546819200,4050.4,4132.62,4001.35,4102.85,51541.23,209289368.1,4071.805
1546905600,4040.75,4156.16,3990.34,4050.4,65973.5,268091045.4,4059.4125
1546992000,4048.34,4092.91,4013,4040.75,55130.13,223639028.9,4048.75
1547078400,3668.15,4085.09,3631.07,4048.34,108277.01,412522198.1,3858.1625
1547164800,3669.2,3729.69,3616.41,3668.15,63070.18,231465488.1,3670.8625
1547251200,3664.38,3692.12,3611.2,3669.2,28343.28,103912541.4,3659.225
1547337600,3551.24,3675.2,3528.24,3664.38,45682.73,164125049,3604.765
1547424000,3703.9,3748.88,3544.53,3551.24,56099.99,204793029.9,3637.1375
1547510400,3621.24,3724.3,3590.49,3703.9,54154.65,198582447.5,3659.9825
1547596800,3643.99,3704.37,3611.38,3621.24,53843.55,196211595.5,3645.245
1547683200,3685.3,3695.28,3586.92,3643.99,46181.32,168287506.1,3652.8725
1547769600,3648.05,3685.39,3620.44,3685.3,32418.99,118317805,3659.795
1547856000,3729.78,3799.62,3643.01,3648.05,38341.35,143238228.4,3705.115
1547942400,3567.73,3754.65,3529.25,3729.78,49198.37,177628515.9,3645.3525
1548028800,3571.92,3599.83,3535.19,3567.73,36101.4,129000924.6,3568.6675
1548115200,3602.04,3635.69,3473.77,3571.92,53586.91,191355241.8,3570.855
1548201600,3572.05,3631.15,3543.96,3602.04,37910.4,135864247.6,3587.3
1548288000,3598.52,3616.33,3546.5,3572.05,31630.57,113155247,3583.35
1548374400,3582.89,3607.43,3539.41,3598.52,32679.69,116674680.8,3582.0625
1548460800,3596.5,3676.4,3578.62,3582.89,29201.1,105927045.6,3608.6025
1548547200,3565.08,3605.99,3511.29,3596.5,26261.48,93766117.67,3569.715
1548633600,3453.42,3567.56,3402.56,3565.08,59700.11,206309738.6,3497.155
1548720000,3418.25,3463.2,3369.19,3453.42,46304.1,158106687,3426.015
1548806400,3467.21,3488.91,3395.94,3418.25,42399.63,146422486.1,3442.5775
1548892800,3434.13,3499.78,3422.83,3467.21,37365.7,128773893.2,3455.9875
1548979200,3461.63,3478.55,3398.96,3434.13,41976.43,144476056.4,3443.3175
1549065600,3508.68,3519.14,3441.21,3461.63,27103.48,94144187.11,3482.665
1549152000,3449.62,3514.43,3424.42,3508.68,23044.88,79591219.11,3474.2875
1549238400,3431.24,3470.8,3429.21,3449.62,23959.61,82280894.52,3445.2175
1549324800,3447.66,3447.88,3415.67,3431.24,24459.49,84042727.18,3435.6125
1549411200,3394.89,3459.33,3362.24,3447.66,44281.79,150408587.9,3416.03
1549497600,3375.33,3406.54,3369.1,3394.89,28811.35,97390901.92,3386.465
1549584000,3660.03,3735.1,3363.32,3375.33,89444.22,317023029.4,3533.445
1549670400,3652.26,3673.71,3616.11,3660.03,25880.75,94200588.34,3650.5275
1549756800,3685.14,3689.32,3611.46,3652.26,30046.26,109365096,3659.545
1549843200,3611.34,3688.59,3608.18,3685.14,40461.58,146354074.4,3648.3125
1549929600,3617.41,3648.67,3574.22,3611.34,45717.05,164816438.5,3612.91
1550016000,3605.87,3655.89,3590.01,3617.41,40664.15,146822348.6,3617.295
1550102400,3588.72,3619.7,3567.39,3605.87,32779.35,117804856.3,3595.42
1550188800,3593.49,3640.65,3575.95,3588.72,36251.38,130398989.3,3599.7025
1550275200,3617.24,3639.75,3592.04,3593.49,24003.59,86973822.79,3610.63
1550361600,3670.92,3706.17,3608.18,3617.24,36849.32,134218331.2,3650.6275
1550448000,3912.57,3952.44,3661.42,3670.92,98728.99,376203280.4,3799.3375
1550534400,3924.24,4010.91,3882.52,3912.57,74127.62,292137057.4,3932.56
1550620800,3974.05,3992.31,3898.91,3924.24,53048.95,209282292.5,3947.3775
1550707200,3937.04,4026.54,3900.28,3974.05,47433.87,187314178.9,3959.4775
1550793600,3983.53,3996.15,3917.66,3937.04,43006.55,170405341.8,3958.595
1550880000,4149.09,4192.39,3948.48,3983.53,57002.5,231174632.3,4068.3725
1550966400,3771.62,4221.62,3755.38,4149.09,80391.72,319071544.9,3974.4275
1551052800,3845.51,3885.06,3771.53,3771.62,48406.42,185036583.3,3818.43
1551139200,3817.88,3852.66,3791.9,3845.51,33253.08,126868886.9,3826.9875
1551225600,3830.72,3851.84,3699.53,3817.88,46011.1,175069054.7,3799.9925
1551312000,3823.37,3909.86,3798,3830.72,44353.45,170646670.7,3840.4875
1551398400,3831.48,3866.12,3822.67,3823.37,26522.34,101774924.7,3835.91
1551484800,3842.94,3846.38,3790.74,3831.48,19283.71,73894412.97,3827.885
1551571200,3812.31,3853.28,3788.04,3842.94,16769.86,64065044.79,3824.1425
1551657600,3731.28,3831.01,3705.14,3812.31,39278.22,147245676.3,3769.935
1551744000,3874.18,3893.52,3720.49,3731.28,43262.3,165062256.3,3804.8675
1551830400,3874.98,3916.29,3839.39,3874.18,33536.95,129520549.5,3876.21
1551916800,3882.61,3911.76,3853.2,3874.98,37619.38,146201726.7,3880.6375
1552003200,3868.02,3932.02,3804.98,3882.61,39428.25,153405087.6,3871.9075
1552089600,3947.74,3975.25,3860.66,3868.02,27600.01,108370246,3912.9175
1552176000,3929.84,3948.21,3897.82,3947.74,17404.16,68252920.53,3930.9025
1552262400,3874.89,3941.99,3849.45,3929.84,32708.55,126998648.6,3899.0425
1552348800,3888.57,3904.7,3827.23,3874.89,33655.37,130291591.5,3873.8475
1552435200,3878.44,3898.25,3853.06,3888.57,27922.69,108286926.8,3879.58
1552521600,3881.44,3922.21,3825.03,3878.44,34554.38,133931876.1,3876.78
1552608000,3927.08,3935.1,3876.17,3881.44,32133.02,125588541,3904.9475
1552694400,4027.01,4069.11,3924.98,3927.08,41319.81,166216280.5,3987.045
1552780800,3998,4030.38,3970.97,4027.01,17033.6,68146133.16,4006.59
1552867200,3988.85,4038.99,3964.31,3998,27416.92,109428478.5,3997.5375
1552953600,4024.14,4032.04,3972.47,3988.85,29686.2,118919147.4,4004.375
1553040000,4056.75,4064.95,3995.49,4024.14,36862.09,148490744.9,4035.3325
1553126400,3996.93,4082.29,3953.53,4056.75,44251.52,178077036.2,4022.375
1553212800,4000.84,4018.21,3984,3996.93,22671.75,90726555.79,3999.995
1553299200,4007.21,4019.36,3982.47,4000.84,18486.22,74094017.72,4002.47
1553385600,3994.11,4010.3,3970.35,4007.21,16111.98,64375076.75,3995.4925
1553472000,3924.55,4005.29,3887.68,3994.11,34191.84,136398998.2,3952.9075
1553558400,3942.22,3943.2,3902.52,3924.55,23873.14,93805733.55,3928.1225
1553644800,4045.98,4054.32,3932.79,3942.22,37132.4,149005782.3,3993.8275
1553731200,4036.45,4046.44,4014.69,4045.98,25343.13,102296341.2,4035.89
1553817600,4111.38,4122.89,4031.22,4036.45,41843.31,170915132.8,4075.485
1553904000,4118.13,4146.88,4066.87,4111.38,24906.26,102400533.8,4110.815
1553990400,4112.69,4129.43,4098.79,4118.13,13792.73,56727425.19,4114.76
1554076800,4151.32,4164.33,4082.2,4112.69,36921.55,152826759,4127.635
1554163200,4906.93,5104.42,4147.7,4151.32,172473.31,814748125.7,4577.5925
1554249600,4976.59,5335.7,4831.59,4906.93,159843.43,809158340,5012.7025
1554336000,4913.36,5071.98,4799.77,4976.59,74544.88,370109007.6,4940.425
1554422400,5047.23,5074.13,4897.61,4913.36,56130.82,280722247.3,4983.0825
1554508800,5057.25,5240.19,4938,5047.23,54180.91,275839573.8,5070.6675
1554595200,5201.16,5266.04,5044.28,5057.25,47200.43,243329883.5,5142.1825
1554681600,5294.09,5347.88,5141.23,5201.16,69803.56,366577921.2,5246.09
1554768000,5201.3,5294.09,5159.13,5294.09,48552.25,253577595.4,5237.1525
1554854400,5318.6,5460.94,5178.61,5201.3,65813.81,349643837.5,5289.8625
1554940800,5048.56,5343.66,4987.65,5318.6,69622.86,356811374.1,5174.6175
1555027200,5081.5,5118.61,4927.62,5048.56,43762.94,220667543.6,5044.0725
1555113600,5080.66,5128.96,5056.19,5081.5,23342.24,118956124.9,5086.8275
1555200000,5165.59,5186.82,5031.2,5080.66,21193.03,108148233.8,5116.0675
1555286400,5037.27,5195.31,4969.31,5165.59,40402.46,205867031.2,5091.87
1555372800,5212.81,5232.03,5029.16,5037.27,40370,207311534.3,5127.8175
1555459200,5236.26,5270.76,5190.81,5212.81,37225.68,194699629.2,5227.66
1555545600,5289.75,5317.78,5232.99,5236.26,35511.12,187312150.4,5269.195
1555632000,5295.53,5353.01,5212.18,5289.75,30109.97,158699049.6,5287.6175
1555718400,5326.18,5366.6,5274.45,5295.53,23214.49,123577001.6,5315.69
1555804800,5305.74,5348.59,5232.77,5326.18,25466.81,134681237.4,5303.32
1555891200,5394.67,5444.76,5265.73,5305.74,45346.65,242498187.7,5352.725
1555977600,5539.1,5626.83,5371.31,5394.67,66448.85,368556751.7,5482.9775
1556064000,5454.58,5633,5390.98,5539.1,61651.16,339093001.2,5504.415
1556150400,5162.67,5521.61,5031.69,5454.58,70755.72,374798664.9,5292.6375
1556236800,5234.09,5361.94,5104.18,5162.67,70191.21,366773360.2,5215.72
1556323200,5229.48,5282.97,5192.45,5234.09,21692.98,113430274,5234.7475
1556409600,5272.45,5313.7,5218.42,5233.47,25294.87,133564683.5,5259.51
1556496000,5237.96,5299.51,5162.81,5272.45,31947.44,167206787.3,5243.1825
1556582400,5350.64,5372.23,5224.64,5237.96,32567.46,172540196.3,5296.3675
1556668800,5389.54,5417.17,5346.7,5350.64,27410.57,147345369.7,5376.0125
1556755200,5500.72,5531.15,5387.29,5389.54,35089.37,192256639.9,5452.175
1556841600,5753.38,5891.9,5484.78,5500.72,75434.86,432335283.6,5657.695
1556928000,5840.08,5901.36,5596.15,5753.38,45628.34,263390273.7,5772.7425
1557014400,5794.14,5849.5,5709.74,5840.08,25481.48,147662500.8,5798.365
1557100800,5748.17,5823.67,5644.15,5794.14,34979.71,200316185.5,5752.5325
1557187200,5819.57,6031.54,5748.17,5748.17,59556.89,353043891,5836.8625
1557273600,5998.71,6032.25,5753.08,5819.57,40967.62,241917027.4,5900.9025
1557360000,6171.96,6194.91,5988.65,5998.71,51005.27,310336580.2,6088.5575
1557446400,6358.29,6444.57,6133.21,6171.96,68160.13,430403405.1,6277.0075
1557532800,7191.36,7394.94,6357.02,6358.29,135248.42,933141316,6825.4025
1557619200,6977.63,7541.61,6793.21,7191.36,142892.25,1023203366,7125.9525
1557705600,7806.36,8127.75,6873.42,6977.63,149082.57,1140302647,7446.29
1557792000,7980.13,8297.02,7631.34,7806.36,122383.06,976094121.3,7928.7125
1557878400,8183.83,8263.29,7849.92,7980.13,86162.62,694202804.3,8069.2925
1557964800,7874.11,8352.25,7679.05,8183.83,95341.68,762104107.7,8022.31
1558051200,7371.96,7930.98,6668.67,7874.11,141482.93,1023961963,7461.43
1558137600,7266.08,7491.67,7213.72,7371.96,41327.89,303317487,7335.8575
1558224000,8193.14,8281.66,7257.26,7266.08,91218.12,723011166.2,7749.535
1558310400,7998.29,8193.14,7591.85,8193.14,80672.83,637617163.3,7994.105
1558396800,7947.93,8102.32,7807.77,7998.29,45005.01,357803946.9,7964.0775
1558483200,7626.89,8033.76,7533.66,7947.93,54216.74,424501866.3,7785.56
1558569600,7876.5,7971.26,7478.74,7626.89,50121.07,386766321.2,7738.3475
1558656000,7996.4,8165.45,7801.57,7876.5,51604.15,413162746.9,7959.98
1558742400,8059.13,8140.82,7948.68,7996.4,22294.65,179206342,8036.2575
1558828800,8726.23,8779,7894.53,8059.13,57648.95,483663699.6,8364.7225
1558915200,8785.17,8931.53,8668.46,8726.23,57692.17,507164714.8,8777.8475
1559001600,8718.85,8818.71,8562.2,8785.17,41445.13,360752200,8721.2325
1559088000,8664.56,8760.48,8444.1,8718.85,44056.71,380343928.7,8646.9975
1559174400,8276.25,9065.89,8027.21,8664.56,95189.06,815525590.7,8508.4775
1559260800,8550.67,8570.78,8116,8276.25,60143.23,502056527.6,8378.425
1559347200,8555.87,8619.21,8459.65,8550.67,26884.15,229736992.4,8546.35
1559433600,8737.91,8819.9,8547.48,8555.87,25506.14,221708083.1,8665.29
1559520000,8114.49,8740.24,8073.18,8737.91,63486.15,534972187.7,8416.455
1559606400,7677.47,8114.49,7463.94,8114.49,103552.9,809220381.2,7842.5975
1559692800,7791.29,7917.14,7591.88,7677.47,49771.65,387021977,7744.445
1559779200,7807.36,7872.1,7467.52,7791.29,44397.47,342084400,7734.5675
1559865600,8002.63,8127.63,7767.37,7807.36,51105.14,407241297.2,7926.2475
1559952000,7933.78,8058.91,7796.46,8002.63,23469.94,186055499.5,7947.945
1560038400,7643.44,7964.75,7535.9,7933.78,30301.73,234551796.2,7769.4675
1560124800,8021,8061.5,7533.53,7643.44,43154.98,339520552,7814.8675
1560211200,7917.32,8049.78,7724.58,8021,35850.45,282632009.4,7928.17
1560297600,8174.14,8250,7834.57,7917.32,49460.34,399065678.4,8044.0075
1560384000,8235.57,8326.2,8053.65,8174.14,38536.25,315594036.9,8197.39
1560470400,8693.96,8724.42,8180.39,8235.57,50383.98,424131990.8,8458.585
1560556800,8853.56,8905.14,8621.48,8693.96,38140.15,333656492.4,8768.535
1560643200,8979.18,9372.89,8800.96,8853.56,84289.2,767025702.5,9001.6475
1560729600,9336.01,9468.85,8976.99,8979.18,65486.04,606269265.8,9190.2575
1560816000,9081.71,9357.22,8941.83,9336.01,51829.13,473016555.8,9179.1925
1560902400,9280.54,9313.18,9045.47,9081.71,32012.68,293070485.3,9180.225
1560988800,9536.85,9600.28,9219.81,9280.54,45144.43,424436854.6,9409.37
1561075200,10218.87,10230.86,9536.85,9536.85,77828.7,765543626.6,9880.8575
1561161600,10689.54,11207.97,10086.32,10218.87,115793.98,1240328392,10550.675
1561248000,10855.99,11285.51,10513.81,10689.54,57082.02,619160986,10836.2125
1561334400,11035.74,11100.92,10555.71,10855.99,52118.36,565444720.4,10887.09
1561420800,11740.34,11778.22,10992.37,11035.74,84123.73,953962631.2,11386.6675
1561507200,12913.28,13826.76,11679.1,11740.34,211449.88,2685872365,12539.87
1561593600,11154.09,13314.05,10335.34,12913.28,202428.68,2345027204,11929.19
1561680000,12355.06,12433,10772.75,11154.09,120700.97,1408438810,11678.725
1561766400,11884.1,12362.9,11352.27,12355.06,81875.16,968516834.6,11988.5825
1561852800,10769.05,12200.02,10677.83,11884.1,80893.36,917158052.4,11382.75
1561939200,10591.87,11207,10006.43,10769.05,115739.97,1225129700,10643.5875
1562025600,10844.13,10927.6,9678.1,10591.87,120994.95,1239524970,10510.425
1562112000,11981.61,12009.59,10841.91,10844.13,115565.16,1313585830,11419.31
1562198400,11156.52,12055.11,11067.68,11981.61,71141.03,831236841.6,11565.23
1562284800,10993.25,11435.38,10787.94,11156.52,66066.75,734424868.1,11093.2725
1562371200,11248.94,11709.27,10985.4,10993.25,48172.2,549769169.1,11234.215
1562457600,11474.28,11605.43,11109.42,11248.94,36847.21,418161890.3,11359.5175
1562544000,12296.16,12386.28,11339.02,11474.28,63847.27,762033323.3,11873.935
1562630400,12567.02,12808.06,12117.31,12296.16,79607.47,993891866.3,12447.1375
1562716800,12099.12,13183.73,11569.94,12567.02,124523.09,1554955348,12354.9525
1562803200,11343.12,12099.91,11002.39,12099.12,102929.11,1185222450,11636.135
1562889600,11797.37,11931.91,11096.61,11343.12,55994.89,647690095.2,11542.2525
1562976000,11363.97,11835.87,10827.53,11797.37,59187.84,668325183.3,11456.185
1563062400,10204.41,11447.92,10118.85,11363.97,76310.21,814667763.3,10783.7875
1563148800,10850.26,11070.18,9877.02,10204.41,92742.77,965178341.6,10500.4675
1563235200,9423.44,11025.76,9366.82,10850.26,113537.84,1140137760,10166.57
1563321600,9696.15,9982.24,9086.51,9423.44,101032.08,965256823.8,9547.085
1563408000,10638.35,10776.54,9292.61,9696.15,102443.07,1033842557,10100.9125
1563494400,10532.94,10757.41,10135.16,10638.35,62995.33,658190962.5,10515.965
1563580800,10759.42,11094.32,10379.19,10532.94,56766.57,608954333.2,10691.4675
1563667200,10586.71,10833.99,10329.89,10759.42,38379.41,405339891.1,10627.5025
1563753600,10325.87,10676.6,10072.07,10586.71,50574.02,524442852.3,10415.3125
1563840000,9854.15,10328.44,9820.61,10325.87,52754.02,529438124.1,10082.2675
1563926400,9772.14,9920.54,9535.78,9854.15,54750.78,531611909.4,9770.6525
1564012800,9882.43,10184.43,9744.7,9772.14,40285.56,403576364.4,9895.925
1564099200,9847.45,9890.05,9668.52,9882.43,31960.31,312717110,9822.1125
1564185600,9478.32,10202.95,9310.47,9847.45,53081.42,512612117.1,9709.7975
1564272000,9531.77,9591.52,9135.64,9478.32,28313.55,267243770.1,9434.3125
1564358400,9506.93,9717.69,9386.9,9531.77,31434.4,299936368.4,9535.8225
1564444800,9595.52,9749.53,9391.78,9506.93,28856.19,276402322.6,9560.94
1564531200,10089.25,10123.94,9581.6,9595.52,42030.01,416343142.5,9847.5775
1564617600,10409.79,10488.81,9890.49,10089.25,43505.11,442037342.1,10219.585
1564704000,10528.99,10666.64,10340.82,10409.79,44213.09,463688251.8,10486.56
1564790400,10820.41,10915,10509.35,10528.99,34102.93,367536516.8,10693.4375
1564876800,10978.91,11074.95,10572.24,10820.41,39795.33,431699306.4,10861.6275
1564963200,11807.96,11945.38,10978.89,10978.91,74748.53,870917187,11427.785
1565049600,11467.1,12316.85,11224.1,11807.96,80694.71,949534020,11704.0025
1565136000,11974.28,12138.55,11393.98,11467.1,70893.9,834719365.8,11743.4775
1565222400,11982.8,12042.87,11498.04,11974.28,49871.24,588463519.9,11874.4975
1565308800,11865.21,12027.57,11674.06,11982.8,39230.82,464214586.7,11887.41
1565395200,11293.59,11971.35,11232.42,11865.21,40869.27,470049694.5,11590.6425
1565481600,11549.06,11584.35,11119.32,11293.59,25734.51,292814721.2,11386.58
1565568000,11387.41,11554.74,11240.38,11549.06,20181.72,229908138.9,11432.8975
1565654400,10872,11439.48,10765.3,11387.41,43742.98,483240069.8,11116.0475
1565740800,10031.89,10873.44,9924.58,10872,70125.86,728247545.7,10425.4775
1565827200,10308.51,10451.61,9497.12,10031.89,84438.15,842979140.9,10072.2825
1565913600,10360.43,10544.97,9764.32,10308.51,62357.48,635040831.5,10244.5575
1566000000,10220.75,10474.64,10010.76,10360.43,24470.79,251018339.6,10266.645
1566086400,10326.25,10512.89,10079.46,10220.75,21614.15,223456175.8,10284.8375
1566172800,10922.16,10937.26,10278.31,10326.25,39936.81,426168060,10615.995
1566259200,10770.76,10956.06,10576.37,10922.16,30891.56,332208752,10806.3375
1566345600,10131.67,10805.7,9870.07,10770.76,57446.51,584554031.7,10394.55
1566432000,10104.11,10231.99,9777.06,10131.67,38005.1,380411207.7,10061.2075
1566518400,10410.49,10468.14,10053.67,10104.11,31466.97,324471966.3,10259.1025
1566604800,10150.07,10430.99,9911.2,10410.49,28068.47,283755017.7,10225.6875
1566691200,10141.75,10353.95,9907.03,10150.07,25686.72,259448931.1,10138.2
1566777600,10364.91,10626.93,10141.75,10141.75,42155.28,437989368.7,10318.835
1566864000,10175.47,10381.92,10038.26,10364.91,26481.68,269489962.5,10240.14
1566950400,9722.83,10281.59,9600.83,10175.47,49145.33,486936428.3,9945.18
1567036800,9492.81,9724.52,9344.69,9722.83,42711.51,406305621.3,9571.2125
1567123200,9587.25,9699.85,9368.27,9492.81,28941.49,276606372.9,9537.045
1567209600,9624.54,9714.11,9512.03,9587.25,15427.47,148320616.4,9609.4825
1567296000,9768.36,9823.53,9578.66,9624.54,15485.86,149995549.7,9698.7725
1567382400,10387.5,10459,9764.76,9768.36,42504.5,429220162.8,10094.905
1567468800,10625.1,10773.27,10296.3,10387.5,52101.71,550564712.8,10520.5425
1567555200,10585.2,10827.14,10392.88,10625.1,41229.09,436210232.4,10607.58
1567641600,10556.16,10659.6,10475.88,10585.2,23957.29,253210793.6,10569.21
1567728000,10309.91,10938.39,10228.17,10556.16,54409.77,577987384.8,10508.1575
1567814400,10491.96,10574.99,10304.22,10309.91,18864.32,197436363.3,10420.27
1567900800,10420.88,10595.71,10286.85,10491.96,18990.22,198370974.8,10448.85
1567987200,10314.88,10514.59,10101.87,10420.88,33044.44,340516851.6,10338.055
1568073600,10109.46,10395.1,9966.94,10314.88,26197.16,266382298,10196.595
1568160000,10165.01,10251.97,9874.13,10109.46,28189.47,283998084.3,10100.1425
1568246400,10428.96,10472.07,10057.09,10165.01,26821.06,275877681.6,10280.7825
1568332800,10372.29,10591.45,9855.34,10428.96,24372.25,251594742.2,10312.01
1568419200,10365.56,10455.38,10251.96,10372.29,15570.76,161565882,10361.2975
1568505600,10313.02,10401.53,10279.58,10365.56,11651.76,120645589.3,10339.9225
1568592000,10271.79,10411.06,10103.87,10313.02,27381.87,280632568,10274.935
1568678400,10198.62,10297.99,10152.47,10271.79,21680.68,221966422.1,10230.2175
1568764800,10163.38,10272.19,10100.9,10198.62,21739.97,221697128.6,10183.7725
1568851200,10281.03,10368.46,9641.11,10163.38,45685.81,456963432.6,10113.495
1568937600,10176.38,10321.18,10065.55,10281.03,20930.03,213229233.6,10211.035
1569024000,9988.38,10187.64,9944.61,10176.38,17868.39,179453539.4,10074.2525
1569110400,10036.98,10096.66,9871.97,9988.38,17799.44,178007946.6,9998.4975
1569196800,9694.6,10073.79,9636.2,10036.98,33287.92,327752087.2,9860.3925
1569283200,8542.54,9787.58,8107.01,9694.6,121811.28,1084866144,9032.9325
1569369600,8446.97,8752.2,8246.24,8542.54,74724.79,631898763.6,8496.9875
1569456000,8074.99,8471.02,7753.71,8446.97,80375.17,652614929.7,8186.6725
1569542400,8201.36,8304.22,7888.5,8074.99,48376.65,390323710.9,8117.2675
1569628800,8223.65,8345.03,8044.45,8201.36,29802.19,244186983.2,8203.6225
1569715200,8065.26,8265.99,7943.33,8223.65,28053.51,226712656.2,8124.5575
1569801600,8314.62,8372.24,7736.96,8065.26,50440.1,407250929.4,8122.27
1569888000,8326.64,8537.6,8212.01,8314.62,42368,355446344.4,8347.7175
1569974400,8391.52,8403.51,8186.3,8326.64,24785.21,205325219.2,8326.9925
1570060800,8246.3,8434.63,8105.02,8391.52,30435.91,250685863.9,8294.3675
1570147200,8168.05,8267.11,8021.3,8246.3,26268.19,214500278.9,8175.69
1570233600,8172.48,8232.25,8052.51,8168.05,17371.63,141685742.4,8156.3225
1570320000,7868.31,8221.03,7822.65,8172.48,30026.91,239636660,8021.1175
1570406400,8215.11,8326.01,7798.09,7868.31,39653.14,321239400.7,8051.88
1570492800,8191.87,8354.19,8126.71,8215.11,21060.16,173334218.1,8221.97
1570579200,8593.16,8697.56,8132.74,8191.87,47097.59,398201725.3,8403.8325
1570665600,8596.57,8672.58,8466.13,8593.16,29187.08,250267419.9,8582.11
1570752000,8278.05,8834.11,8259.77,8596.57,38612.05,326882172.4,8492.125
1570838400,8316.66,8439.44,8272.12,8278.05,11037.58,92609964.73,8326.5675
1570924800,8296.34,8498.59,8194.16,8316.66,20190.99,168896951.2,8326.4375
1571011200,8363.94,8414.24,8228.06,8296.34,17507.78,146015532.9,8325.645
1571097600,8173.48,8439.31,8116.92,8363.94,24899.11,205674618.3,8273.4125
1571184000,8014.39,8193.41,7945.77,8173.48,34102.92,274670310.1,8081.7625
1571270400,8082.46,8145.5,7948.95,8014.39,21657.02,175172893.7,8047.825
1571356800,7972.62,8157.36,7850.66,8082.46,27732.54,221065928.4,8015.775
1571443200,7973.63,8108.69,7919.05,7972.62,17875.39,143202359.4,7993.4975
1571529600,8247.25,8326.13,7911.49,7973.63,25287.68,205394286.1,8114.625
1571616000,8223.25,8359.52,8177.11,8247.25,22831.65,188511539.9,8251.7825
1571702400,8034.5,8318.41,8021.36,8223.25,24453.79,200593851.4,8149.38
1571788800,7479.54,8071.8,7336.06,8034.5,60122.39,457672451.4,7730.475
1571875200,7444.2,7524.31,7370.13,7479.54,28580.18,213663114.8,7454.545
1571961600,8671.1,8783.85,7431.2,7444.2,79777.72,656574822.4,8082.5875
